Stages_Data,,,,,,,
English,,,,,,,
Time,Miles,MPH,Watts,HR,RPM,Resistance,Relative Resistance
20:14,5.5606,17.99,115,0,84,14,58
20:15,5.5662,17.99,115,0,84,14,58
20:16,5.5718,17.99,112,0,83,14,58
20:17,5.5749,17.78,112,0,83,14,58
20:18,5.5805,17.78,112,0,83,14,58
20:19,5.5861,17.78,112,0,83,14,58
20:20,5.5899,17.78,112,0,83,14,58
20:21,5.5948,17.78,112,0,83,14,58
20:22,5.6004,17.78,115,0,84,14,58
20:23,5.606,17.99,115,0,84,14,58
20:24,5.6091,17.99,112,0,83,14,58
20:25,5.6147,17.78,112,0,83,14,58
20:26,5.6203,17.78,112,0,83,14,58
20:27,5.624,17.78,110,0,82,14,58
20:28,5.6284,17.56,108,0,81,14,58
20:29,5.6333,17.34,106,0,80,14,58
20:30,5.6371,17.14,106,0,80,14,58
20:31,5.642,17.14,108,0,81,14,58
20:32,5.647,17.34,108,0,81,14,58
20:33,5.6526,17.34,108,0,81,14,58
20:34,5.6563,17.34,108,0,81,14,58
20:35,5.6613,17.34,112,0,83,14,58
20:36,5.6663,17.78,115,0,84,14,58
20:37,5.67,17.99,115,0,84,14,58
20:38,5.6756,17.99,115,0,84,14,58
20:39,5.6812,17.99,115,0,84,14,58
20:40,5.6849,17.99,115,0,84,14,58
20:41,5.6905,17.99,115,0,84,14,58
20:42,5.6961,17.99,115,0,84,14,58
20:43,5.7017,17.99,115,0,84,14,58
20:44,5.7054,17.99,115,0,84,14,58
20:45,5.7104,17.99,112,0,83,14,58
20:46,5.716,17.78,112,0,83,14,58
20:47,5.7197,17.78,112,0,83,14,58
20:48,5.7247,17.99,115,0,84,14,58
20:49,5.7303,17.99,115,0,84,14,58
20:50,5.7359,17.99,115,0,84,14,58
20:51,5.739,17.99,115,0,84,14,58
20:52,5.7446,17.99,112,0,83,14,58
20:53,5.7502,17.78,112,0,83,14,58
20:54,5.7539,17.78,112,0,83,14,58
20:55,5.7595,17.78,112,0,83,14,58
20:56,5.7645,17.99,115,0,84,14,58
20:57,5.7682,17.99,112,0,83,14,58
20:58,5.7738,17.78,112,0,83,14,58
20:59,5.7781,17.78,115,0,84,14,58
21:00,5.7837,17.99,115,0,84,14,58
21:01,5.7874,17.99,115,0,84,14,58
21:02,5.7937,17.78,112,0,83,14,58
21:03,5.7986,17.78,112,0,83,14,58
21:04,5.8024,17.78,112,0,83,14,58
21:05,5.8073,17.99,115,0,84,14,58
21:06,5.8129,18.21,117,0,85,14,58
21:07,5.8167,18.21,117,0,85,14,58
21:08,5.8222,18.21,115,0,84,14,58
21:09,5.8278,17.99,112,0,83,14,58
21:10,5.8328,17.78,112,0,83,14,58
21:11,5.8359,17.56,110,0,82,14,58
21:12,5.8409,17.78,112,0,83,14,58
21:13,5.8459,17.78,115,0,84,14,58
21:14,5.8496,17.99,115,0,84,14,58
21:15,5.8558,17.99,115,0,84,14,58
21:16,5.8608,18.21,117,0,85,14,58
21:17,5.8645,18.21,117,0,85,14,58
21:18,5.8701,18.21,117,0,85,14,58
21:19,5.8757,18.21,119,0,86,14,58
21:20,5.8813,18.42,119,0,86,14,58
21:21,5.885,18.42,117,0,85,14,58
21:22,5.8906,18.21,117,0,85,14,58
21:23,5.8962,18.21,117,0,85,14,58
21:24,5.8999,18.21,117,0,85,14,58
21:25,5.9055,18.21,117,0,85,14,58
21:26,5.9111,18.21,117,0,85,14,58
21:27,5.9148,18.21,117,0,85,14,58
21:28,5.9204,18.21,117,0,85,14,58
21:29,5.926,18.21,117,0,85,14,58
21:30,5.9316,18.21,117,0,85,14,58
21:31,5.9353,18.21,117,0,85,14,58
21:32,5.9403,18.21,119,0,86,14,58
21:33,5.9459,18.42,122,0,87,14,58
21:34,5.9515,18.63,122,0,86,14,58
21:35,5.9552,18.42,119,0,85,14,58
21:36,5.9608,18.21,115,0,84,14,58
21:37,5.9645,17.78,115,0,84,14,58
21:38,5.9695,17.99,115,0,84,14,58
21:39,5.9751,17.99,115,0,84,14,58
21:40,5.9788,17.99,115,0,84,14,58
21:41,5.9844,17.78,112,0,83,14,58
21:42,5.9894,17.78,112,0,83,14,58
21:43,5.9944,17.99,115,0,84,14,58
21:44,5.9981,17.99,115,0,84,14,58
21:45,6.0037,18.21,117,0,85,14,58
21:46,6.0093,18.21,117,0,85,14,58
21:47,6.013,18.21,117,0,85,14,58
21:48,6.0186,17.99,115,0,84,14,58
21:49,6.0242,17.78,112,0,83,14,58
21:50,6.0273,17.56,110,0,82,14,58
21:51,6.0329,17.56,110,0,82,14,58
21:52,6.0379,17.56,110,0,82,14,58
21:53,6.0416,17.56,110,0,82,14,58
21:54,6.0472,17.78,112,0,83,14,58
21:55,6.0528,17.78,112,0,83,14,58
21:56,6.0577,17.78,112,0,83,14,58
21:57,6.0615,17.78,112,0,83,14,58
21:58,6.0671,17.78,112,0,83,14,58
21:59,6.072,17.78,110,0,82,14,58
22:00,6.0758,17.56,110,0,82,14,58
22:01,6.0814,17.56,110,0,82,14,58
22:02,6.087,17.56,110,0,82,14,58
22:03,6.0901,17.56,106,0,80,14,58
22:04,6.0944,17.14,101,0,78,14,58
22:05,6.0988,16.27,91,0,73,14,58
22:06,6.1025,16.27,91,0,73,14,58
22:07,6.1068,16.27,76,0,75,13,54
22:08,6.1112,15.3,77,0,76,12,50
22:09,6.113,15.38,69,0,80,12,50
22:10,6.1174,15.96,74,0,83,12,50
22:11,6.1217,16.35,78,0,86,12,50
22:12,6.1249,16.93,82,0,88,12,50
22:13,6.1292,17.14,80,0,87,12,50
22:14,6.1342,16.75,78,0,86,12,50
22:15,6.1373,16.75,78,0,86,12,50
22:16,6.1423,17.54,98,0,87,13,54
22:17,6.1472,17.95,99,0,88,13,54
22:18,6.151,17.95,98,0,87,13,54
22:19,6.1559,17.75,96,0,86,13,54
22:20,6.1609,17.54,94,0,85,13,54
22:21,6.1659,17.34,94,0,85,13,54
22:22,6.1696,17.34,92,0,84,13,54
22:23,6.1739,17.14,94,0,85,13,54
22:24,6.1795,17.34,94,0,85,13,54
22:25,6.1833,17.34,94,0,85,13,54
22:26,6.1882,17.34,94,0,85,13,54
22:27,6.1938,17.34,94,0,85,13,54
22:28,6.1988,17.34,94,0,85,13,54
22:29,6.2025,17.34,94,0,85,13,54
22:30,6.2075,17.54,96,0,86,13,54
22:31,6.2131,17.54,96,0,86,13,54
22:32,6.2168,17.54,94,0,85,13,54
22:33,6.2218,17.34,94,0,85,13,54
22:34,6.2268,17.34,94,0,85,13,54
22:35,6.2305,17.34,96,0,86,13,54
22:36,6.2361,17.54,96,0,86,13,54
22:37,6.2411,17.54,96,0,86,13,54
22:38,6.2466,17.54,94,0,85,13,54
22:39,6.2497,17.34,94,0,85,13,54
22:40,6.2547,17.54,96,0,86,13,54
22:41,6.2603,17.54,96,0,86,13,54
22:42,6.264,17.54,96,0,86,13,54
22:43,6.269,17.54,96,0,86,13,54
22:44,6.2746,17.54,98,0,87,13,54
22:45,6.2777,17.95,99,0,88,13,54
22:46,6.2833,17.95,98,0,87,13,54
22:47,6.2883,17.75,98,0,87,13,54
22:48,6.292,17.54,96,0,86,13,54
22:49,6.2976,17.54,96,0,86,13,54
22:50,6.3026,17.54,96,0,86,13,54
22:51,6.3082,17.54,96,0,86,13,54
22:52,6.3119,17.54,96,0,86,13,54
22:53,6.3169,17.54,96,0,86,13,54
22:54,6.3224,17.75,98,0,87,13,54
22:55,6.3256,17.95,99,0,88,13,54
22:56,6.3311,17.95,99,0,88,13,54
22:57,6.3367,17.95,98,0,87,13,54
22:58,6.3405,17.75,98,0,87,13,54
22:59,6.3461,17.75,98,0,87,13,54
23:00,6.3517,17.75,98,0,87,13,54
23:01,6.3566,17.75,98,0,87,13,54
23:02,6.3604,17.75,98,0,87,13,54
23:03,6.3653,17.75,96,0,86,13,54
23:04,6.3709,17.54,96,0,86,13,54
23:05,6.3746,17.54,96,0,86,13,54
23:06,6.3796,17.75,98,0,87,13,54
23:07,6.3852,17.75,98,0,87,13,54
23:08,6.3908,17.75,99,0,88,13,54
23:09,6.3939,17.95,99,0,88,13,54
23:10,6.3995,17.95,101,0,89,13,54
23:11,6.4032,18.15,101,0,89,13,54
23:12,6.4088,18.15,101,0,89,13,54
23:13,6.4144,18.15,101,0,89,13,54
23:14,6.42,17.95,99,0,88,13,54
23:15,6.4237,17.75,99,0,88,13,54
23:16,6.4287,17.75,99,0,88,13,54
23:17,6.4337,17.75,96,0,86,13,54
23:18,6.4374,17.54,96,0,86,13,54
23:19,6.443,17.54,96,0,86,13,54
23:20,6.448,17.54,96,0,86,13,54
23:21,6.4517,17.54,96,0,86,13,54
23:22,6.4573,17.54,98,0,87,13,54
23:23,6.4623,17.75,98,0,87,13,54
23:24,6.4672,17.75,96,0,86,13,54
23:25,6.471,17.54,96,0,86,13,54
23:26,6.4759,17.54,98,0,87,13,54
23:27,6.4815,17.75,98,0,87,13,54
23:28,6.4852,17.75,98,0,87,13,54
23:29,6.4908,17.75,98,0,87,13,54
23:30,6.4958,17.75,98,0,87,13,54
23:31,6.5014,17.75,98,0,87,13,54
23:32,6.5051,17.75,98,0,87,13,54
23:33,6.5107,17.75,98,0,87,13,54
23:34,6.5157,17.75,98,0,87,13,54
23:35,6.5194,17.75,98,0,87,13,54
23:36,6.525,17.75,98,0,87,13,54
23:37,6.5306,17.75,98,0,87,13,54
23:38,6.5356,17.75,99,0,88,13,54
23:39,6.5393,17.95,99,0,88,13,54
23:40,6.5449,17.95,98,0,87,13,54
23:41,6.5505,17.75,98,0,87,13,54
23:42,6.5542,17.75,98,0,87,13,54
23:43,6.5598,17.75,98,0,87,13,54
23:44,6.5648,17.75,98,0,87,13,54
23:45,6.5704,17.75,98,0,87,13,54
23:46,6.5741,17.75,98,0,87,13,54
23:47,6.5797,17.75,98,0,87,13,54
23:48,6.5853,17.75,98,0,87,13,54
23:49,6.589,17.75,98,0,87,13,54
23:50,6.5946,17.75,98,0,87,13,54
23:51,6.5996,17.75,98,0,87,13,54
23:52,6.6033,17.75,98,0,87,13,54
23:53,6.6089,17.75,98,0,87,13,54
23:54,6.6145,17.75,98,0,87,13,54
23:55,6.6195,17.75,98,0,87,13,54
23:56,6.6232,17.75,98,0,87,13,54
23:57,6.6288,17.75,98,0,87,13,54
23:58,6.6344,17.75,98,0,87,13,54
23:59,6.6381,17.75,99,0,88,13,54
24:00:00,6.6431,17.95,99,0,88,13,54
24:01:00,6.6487,17.95,99,0,88,13,54
24:02:00,6.6524,17.95,99,0,88,13,54
24:03:00,6.658,17.95,99,0,88,13,54
24:04:00,6.6636,17.95,99,0,88,13,54
24:05:00,6.6686,17.95,99,0,88,13,54
24:06:00,6.6723,17.95,98,0,87,13,54
24:07:00,6.6779,17.75,98,0,87,13,54
24:08:00,6.6835,17.75,98,0,87,13,54
24:09:00,6.6866,18.15,101,0,89,13,54
24:10:00,6.6922,18.15,101,0,89,13,54
24:11:00,6.6978,18.15,99,0,88,13,54
24:12:00,6.7015,17.95,98,0,87,13,54
24:13:00,6.7065,17.95,96,0,86,13,54
24:14:00,6.712,17.54,96,0,86,13,54
24:15:00,6.7158,17.54,96,0,86,13,54
24:16:00,6.7207,17.54,96,0,86,13,54
24:17:00,6.7263,17.54,96,0,86,13,54
24:18:00,6.7319,17.54,96,0,86,13,54
24:19:00,6.735,17.54,96,0,86,13,54
24:20:00,6.7406,17.54,96,0,86,13,54
24:21:00,6.7456,17.54,98,0,87,13,54
24:22:00,6.7493,17.75,98,0,87,13,54
24:23:00,6.7549,17.75,98,0,87,13,54
24:24:00,6.7599,17.75,98,0,87,13,54
24:25:00,6.7655,17.75,98,0,87,13,54
24:26:00,6.7692,17.75,98,0,87,13,54
24:27:00,6.7742,17.95,99,0,88,13,54
24:28:00,6.7798,17.95,99,0,88,13,54
24:29:00,6.7835,17.95,98,0,87,13,54
24:30:00,6.7891,17.75,98,0,87,13,54
24:31:00,6.7941,17.95,99,0,88,13,54
24:32:00,6.7978,17.95,99,0,88,13,54
24:33:00,6.8034,18.15,101,0,89,13,54
24:34:00,6.809,18.15,99,0,88,13,54
24:35:00,6.8127,17.95,98,0,87,13,54
24:36:00,6.8183,17.75,98,0,87,13,54
24:37:00,6.8233,17.75,96,0,86,13,54
24:38:00,6.827,17.54,96,0,86,13,54
24:39:00,6.8314,17.34,94,0,85,13,54
24:40:00,6.8363,17.54,96,0,86,13,54
24:41:00,6.8419,17.54,96,0,86,13,54
24:42:00,6.8456,17.54,96,0,86,13,54
24:43:00,6.8506,17.54,96,0,86,13,54
24:44:00,6.8562,17.54,96,0,86,13,54
24:45:00,6.8618,17.54,96,0,86,13,54
24:46:00,6.8655,17.54,96,0,86,13,54
24:47:00,6.8705,17.54,98,0,87,13,54
24:48:00,6.8742,17.75,98,0,87,13,54
24:49:00,6.8792,17.95,99,0,88,13,54
24:50:00,6.8848,17.95,99,0,88,13,54
24:51:00,6.8904,17.95,99,0,88,13,54
24:52:00,6.8935,17.95,99,0,88,13,54
24:53:00,6.8991,17.95,99,0,88,13,54
24:54:00,6.9047,17.95,99,0,88,13,54
24:55:00,6.9084,17.75,98,0,87,13,54
24:56:00,6.9134,17.75,96,0,86,13,54
24:57:00,6.919,17.54,96,0,86,13,54
24:58:00,6.9227,17.54,96,0,86,13,54
24:59:00,6.9277,17.54,96,0,86,13,54
25:00:00,6.9333,17.54,96,0,86,13,54
25:01:00,6.9382,17.54,96,0,86,13,54
25:02:00,6.942,17.54,122,0,87,14,58
25:03:00,6.9482,18.63,122,0,87,14,58
25:04:00,6.9531,18.63,117,0,85,14,58
25:05:00,6.9569,18.21,112,0,83,14,58
25:06:00,6.9625,17.78,112,0,83,14,58
25:07:00,6.9674,17.56,110,0,82,14,58
25:08:00,6.9724,17.56,110,0,82,14,58
25:09:00,6.9761,17.56,112,0,83,14,58
25:10:00,6.9805,17.99,115,0,84,14,58
25:11:00,6.9861,18.21,117,0,85,14,58
25:12:00,6.9898,18.21,117,0,85,14,58
25:13:00,6.9954,18.21,115,0,84,14,58
25:14:00,7.001,17.99,115,0,84,14,58
25:15:00,7.0066,17.99,115,0,84,14,58
25:16:00,7.0103,18.21,119,0,86,14,58
25:17:00,7.0159,18.42,119,0,86,14,58
25:18:00,7.0209,18.21,117,0,85,14,58
25:19:00,7.0246,18.21,115,0,84,14,58
25:20:00,7.0302,17.99,112,0,83,14,58
25:21:00,7.0358,17.99,112,0,83,14,58
25:22:00,7.0395,17.99,112,0,83,14,58
25:23:00,7.0451,17.99,112,0,83,14,58
25:24:00,7.0507,17.99,112,0,83,14,58
25:25:00,7.0544,17.99,112,0,83,14,58
25:26:00,7.0594,17.99,112,0,83,14,58
25:27:00,7.065,17.99,115,0,84,14,58
25:28:00,7.0706,17.99,115,0,84,14,58
25:29:00,7.0737,17.99,115,0,84,14,58
25:30:00,7.0793,17.99,115,0,84,14,58
25:31:00,7.0849,17.99,115,0,84,14,58
25:32:00,7.0886,17.99,112,0,83,14,58
25:33:00,7.0936,17.99,115,0,84,14,58
25:34:00,7.0992,17.99,112,0,83,14,58
25:35:00,7.1029,17.78,112,0,83,14,58
25:36:00,7.1079,17.99,115,0,84,14,58
25:37:00,7.1135,17.99,117,0,85,14,58
25:38:00,7.119,18.21,115,0,84,14,58
25:39:00,7.1228,17.99,115,0,84,14,58
25:40:00,7.1284,17.99,115,0,84,14,58
25:41:00,7.1333,17.99,115,0,84,14,58
25:42:00,7.1371,17.99,115,0,84,14,58
25:43:00,7.1427,17.99,115,0,84,14,58
25:44:00,7.1483,17.99,115,0,84,14,58
25:45:00,7.1526,17.99,115,0,84,14,58
25:46:00,7.1576,17.99,115,0,84,14,58
25:47:00,7.1632,18.21,117,0,85,14,58
25:48:00,7.1669,18.21,117,0,85,14,58
25:49:00,7.1725,18.21,117,0,85,14,58
25:50:00,7.1781,18.21,117,0,85,14,58
25:51:00,7.1837,18.21,117,0,85,14,58
25:52:00,7.1874,18.21,117,0,85,14,58
25:53:00,7.193,18.21,117,0,85,14,58
25:54:00,7.1986,17.99,115,0,84,14,58
25:55:00,7.2023,17.99,115,0,84,14,58
25:56:00,7.2079,17.99,115,0,84,14,58
25:57:00,7.2135,17.99,115,0,84,14,58
25:58:00,7.2191,17.99,115,0,84,14,58
25:59:00,7.2228,17.99,115,0,84,14,58
26:00:00,7.2284,17.99,115,0,84,14,58
26:01:00,7.234,17.99,115,0,84,14,58
26:02:00,7.2371,17.99,115,0,84,14,58
26:03:00,7.2427,17.99,115,0,84,14,58
26:04:00,7.2483,17.99,115,0,84,14,58
26:05:00,7.2539,17.99,115,0,84,14,58
26:06:00,7.2576,17.99,112,0,83,14,58
26:07:00,7.2626,17.99,115,0,84,14,58
26:08:00,7.2663,17.99,115,0,84,14,58
26:09:00,7.2719,17.78,112,0,83,14,58
26:10:00,7.2769,17.99,115,0,84,14,58
26:11:00,7.2825,17.99,112,0,83,14,58
26:12:00,7.2862,17.78,112,0,83,14,58
26:13:00,7.2912,17.99,115,0,84,14,58
26:14:00,7.2968,17.99,115,0,84,14,58
26:15:00,7.2999,17.99,115,0,84,14,58
26:16:00,7.3055,17.99,115,0,84,14,58
26:17:00,7.3111,17.99,115,0,84,14,58
26:18:00,7.3148,17.99,115,0,84,14,58
26:19:00,7.3204,17.99,115,0,84,14,58
26:20:00,7.326,17.99,115,0,84,14,58
26:21:00,7.3316,17.99,115,0,84,14,58
26:22:00,7.3353,17.99,115,0,84,14,58
26:23:00,7.3403,17.99,117,0,85,14,58
26:24:00,7.3465,18.21,115,0,84,14,58
26:25:00,7.3502,17.99,115,0,84,14,58
26:26:00,7.3552,17.99,115,0,84,14,58
26:27:00,7.3608,17.99,115,0,84,14,58
26:28:00,7.3645,17.99,112,0,83,14,58
26:29:00,7.3701,17.78,112,0,83,14,58
26:30:00,7.3757,17.78,112,0,83,14,58
26:31:00,7.3788,17.99,115,0,84,14,58
26:32:00,7.3844,17.99,115,0,84,14,58
26:33:00,7.39,18.21,117,0,85,14,58
26:34:00,7.3956,18.21,117,0,85,14,58
26:35:00,7.3993,18.21,115,0,84,14,58
26:36:00,7.4043,17.99,115,0,84,14,58
26:37:00,7.4092,17.78,115,0,84,14,58
26:38:00,7.413,17.99,115,0,84,14,58
26:39:00,7.4185,17.99,117,0,85,14,58
26:40:00,7.4241,18.21,119,0,86,14,58
26:41:00,7.4279,18.42,119,0,86,14,58
26:42:00,7.4335,18.21,117,0,85,14,58
26:43:00,7.4391,17.99,115,0,84,14,58
26:44:00,7.4428,17.78,112,0,83,14,58
26:45:00,7.4484,17.78,112,0,83,14,58
26:46:00,7.4533,17.78,115,0,84,14,58
26:47:00,7.4589,17.99,115,0,84,14,58
26:48:00,7.4627,17.99,115,0,84,14,58
26:49:00,7.4676,17.99,112,0,83,14,58
26:50:00,7.4732,17.78,112,0,83,14,58
26:51:00,7.477,17.78,112,0,83,14,58
26:52:00,7.4819,17.99,115,0,84,14,58
26:53:00,7.4875,17.99,115,0,84,14,58
26:54:00,7.4931,17.99,117,0,85,14,58
26:55:00,7.4968,18.21,117,0,85,14,58
26:56:00,7.5018,18.21,117,0,85,14,58
26:57:00,7.5074,18.21,117,0,85,14,58
26:58:00,7.5111,18.21,117,0,85,14,58
26:59:00,7.5167,18.21,117,0,85,14,58
27:00:00,7.5223,18.21,117,0,85,14,58
27:01:00,7.5279,18.21,117,0,85,14,58
27:02:00,7.5316,17.99,115,0,84,14,58
27:03:00,7.5372,17.99,115,0,84,14,58
27:04:00,7.5428,17.99,115,0,84,14,58
27:05:00,7.5484,17.99,115,0,84,14,58
27:06:00,7.5521,17.99,115,0,84,14,58
27:07:00,7.5577,17.99,115,0,84,14,58
27:08:00,7.5633,17.99,115,0,84,14,58
27:09:00,7.5671,18.21,117,0,85,14,58
27:10:00,7.5726,18.21,117,0,85,14,58
27:11:00,7.5776,17.99,115,0,84,14,58
27:12:00,7.5813,17.99,115,0,84,14,58
27:13:00,7.5869,17.99,117,0,85,14,58
27:14:00,7.5925,18.21,117,0,85,14,58
27:15:00,7.5981,18.21,117,0,85,14,58
27:16:00,7.6019,18.21,117,0,85,14,58
27:17:00,7.6074,18.42,119,0,86,14,58
27:18:00,7.613,18.42,119,0,86,14,58
27:19:00,7.6168,18.42,117,0,85,14,58
27:20:00,7.6217,18.21,117,0,85,14,58
27:21:00,7.6273,17.99,115,0,84,14,58
27:22:00,7.6329,17.99,115,0,84,14,58
27:23:00,7.6366,17.99,115,0,84,14,58
27:24:00,7.6416,17.99,115,0,84,14,58
27:25:00,7.6472,17.99,115,0,84,14,58
27:26:00,7.6509,17.99,115,0,84,14,58
27:27:00,7.6565,17.99,112,0,83,14,58
27:28:00,7.6615,17.78,112,0,83,14,58
27:29:00,7.6671,17.78,112,0,83,14,58
27:30:00,7.6708,17.78,112,0,83,14,58
27:31:00,7.6764,17.78,112,0,83,14,58
27:32:00,7.682,17.78,112,0,83,14,58
27:33:00,7.687,17.78,112,0,83,14,58
27:34:00,7.6907,17.78,112,0,83,14,58
27:35:00,7.6963,17.78,112,0,83,14,58
27:36:00,7.7019,17.78,112,0,83,14,58
27:37:00,7.705,17.99,115,0,84,14,58
27:38:00,7.7106,17.99,115,0,84,14,58
27:39:00,7.7162,17.99,115,0,84,14,58
27:40:00,7.7218,17.99,115,0,84,14,58
27:41:00,7.7255,17.99,115,0,84,14,58
27:42:00,7.7311,17.99,115,0,84,14,58
27:43:00,7.7361,17.99,115,0,84,14,58
27:44:00,7.7398,18.21,117,0,85,14,58
27:45:00,7.7454,18.21,117,0,85,14,58
27:46:00,7.751,18.21,117,0,85,14,58
27:47:00,7.7547,18.21,115,0,84,14,58
27:48:00,7.7603,17.99,115,0,84,14,58
27:49:00,7.7659,17.99,115,0,84,14,58
27:50:00,7.7715,18.21,117,0,85,14,58
27:51:00,7.7752,18.42,119,0,86,14,58
27:52:00,7.7808,18.42,119,0,86,14,58
27:53:00,7.7864,18.21,117,0,85,14,58
27:54:00,7.7901,18.21,117,0,85,14,58
27:55:00,7.7951,18.21,117,0,85,14,58
27:56:00,7.8007,17.99,115,0,84,14,58
27:57:00,7.8044,17.99,115,0,84,14,58
27:58:00,7.81,17.99,115,0,84,14,58
27:59:00,7.8156,17.99,115,0,84,14,58
28:00:00,7.8212,17.99,115,0,84,14,58
28:01:00,7.8249,17.99,115,0,84,14,58
28:02:00,7.8299,17.99,115,0,84,14,58
28:03:00,7.8355,17.99,115,0,84,14,58
28:04:00,7.8392,17.99,115,0,84,14,58
28:05:00,7.8448,17.99,115,0,84,14,58
28:06:00,7.8504,17.99,115,0,84,14,58
28:07:00,7.8541,17.99,115,0,84,14,58
28:08:00,7.8597,17.99,115,0,84,14,58
28:09:00,7.8647,17.99,117,0,85,14,58
28:10:00,7.8703,18.21,115,0,84,14,58
28:11:00,7.874,17.99,115,0,84,14,58
28:12:00,7.8796,17.99,115,0,84,14,58
28:13:00,7.8852,17.99,115,0,84,14,58
28:14:00,7.8889,17.99,115,0,84,14,58
28:15:00,7.8945,18.21,117,0,85,14,58
28:16:00,7.9001,18.21,117,0,85,14,58
28:17:00,7.9057,18.21,117,0,85,14,58
28:18:00,7.9094,18.21,117,0,85,14,58
28:19:00,7.9144,18.21,115,0,84,14,58
28:20:00,7.92,17.99,115,0,84,14,58
28:21:00,7.9237,17.99,115,0,84,14,58
28:22:00,7.9293,17.99,115,0,84,14,58
28:23:00,7.9349,17.99,117,0,85,14,58
28:24:00,7.9386,18.21,117,0,85,14,58
28:25:00,7.9442,18.21,119,0,86,14,58
28:26:00,7.9498,18.42,119,0,86,14,58
28:27:00,7.9554,18.63,122,0,87,14,58
28:28:00,7.9591,18.42,122,0,87,14,58
28:29:00,7.9647,18.63,119,0,86,14,58
28:30:00,7.9685,18.21,117,0,85,14,58
28:31:00,7.9741,17.99,115,0,84,14,58
28:32:00,7.9796,17.78,115,0,84,14,58
28:33:00,7.9846,17.78,115,0,84,14,58
28:34:00,7.9883,17.78,115,0,84,14,58
28:35:00,7.9933,17.78,115,0,84,14,58
28:36:00,7.9989,17.99,115,0,84,14,58
28:37:00,8.0026,17.99,115,0,84,14,58
28:38:00,8.0082,17.99,115,0,84,14,58
28:39:00,8.0138,17.99,115,0,84,14,58
28:40:00,8.0194,18.21,117,0,85,14,58
28:41:00,8.0231,18.21,119,0,86,14,58
28:42:00,8.0287,18.42,119,0,86,14,58
28:43:00,8.0343,18.42,119,0,86,14,58
28:44:00,8.0381,18.42,119,0,86,14,58
28:45:00,8.0436,18.42,119,0,86,14,58
28:46:00,8.0492,18.21,117,0,85,14,58
28:47:00,8.053,18.21,117,0,85,14,58
28:48:00,8.0586,18.21,117,0,85,14,58
28:49:00,8.0642,18.21,117,0,85,14,58
28:50:00,8.0697,18.21,117,0,85,14,58
28:51:00,8.0735,18.21,117,0,85,14,58
28:52:00,8.0791,18.21,117,0,85,14,58
28:53:00,8.0847,18.21,117,0,85,14,58
28:54:00,8.0884,18.21,117,0,85,14,58
28:55:00,8.094,18.21,117,0,85,14,58
28:56:00,8.0996,18.21,119,0,86,14,58
28:57:00,8.1052,18.42,119,0,86,14,58
28:58:00,8.1089,18.42,119,0,86,14,58
28:59:00,8.1145,18.21,117,0,85,14,58
29:00:00,8.1195,18.21,115,0,84,14,58
29:01:00,8.1232,17.99,115,0,84,14,58
29:02:00,8.1288,18.21,117,0,85,14,58
29:03:00,8.1344,18.21,117,0,85,14,58
29:04:00,8.1381,18.21,117,0,85,14,58
29:05:00,8.1437,18.42,119,0,86,14,58
29:06:00,8.1493,18.42,119,0,86,14,58
29:07:00,8.1536,18.42,119,0,86,14,58
29:08:00,8.1592,18.42,119,0,86,14,58
29:09:00,8.1648,18.42,119,0,86,14,58
29:10:00,8.1704,18.42,119,0,86,14,58
29:11:00,8.1741,18.42,119,0,86,14,58
29:12:00,8.1797,18.42,119,0,86,14,58
29:13:00,8.1847,18.21,117,0,85,14,58
29:14:00,8.1884,18.21,117,0,85,14,58
29:15:00,8.194,18.21,117,0,85,14,58
29:16:00,8.1996,18.21,119,0,86,14,58
29:17:00,8.2052,18.42,119,0,86,14,58
29:18:00,8.2089,18.42,119,0,86,14,58
29:19:00,8.2145,18.42,119,0,86,14,58
29:20:00,8.2207,18.42,119,0,86,14,58
29:21:00,8.2245,18.42,117,0,85,14,58
29:22:00,8.2294,18.21,117,0,85,14,58
29:23:00,8.235,18.21,117,0,85,14,58
29:24:00,8.2388,18.21,117,0,85,14,58
29:25:00,8.2444,18.21,117,0,85,14,58
29:26:00,8.2499,18.21,117,0,85,14,58
29:27:00,8.2555,18.21,117,0,85,14,58
29:28:00,8.2593,18.21,117,0,85,14,58
29:29:00,8.2655,18.21,117,0,85,14,58
29:30:00,8.2704,18.42,119,0,86,14,58
29:31:00,8.2742,18.42,119,0,86,14,58
29:32:00,8.2798,18.42,119,0,86,14,58
29:33:00,8.2854,18.63,122,0,87,14,58
29:34:00,8.2891,18.63,122,0,87,14,58
29:35:00,8.2947,18.63,122,0,87,14,58
29:36:00,8.3009,18.42,119,0,86,14,58
29:37:00,8.3046,18.21,119,0,86,14,58
29:38:00,8.3102,18.21,115,0,84,14,58
29:39:00,8.3158,17.99,115,0,84,14,58
29:40:00,8.3214,17.99,115,0,84,14,58
29:41:00,8.3251,17.99,115,0,84,14,58
29:42:00,8.3301,18.21,117,0,85,14,58
29:43:00,8.3357,18.42,119,0,86,14,58
29:44:00,8.3394,18.42,119,0,86,14,58
29:45:00,8.3456,18.42,119,0,86,14,58
29:46:00,8.3512,18.42,119,0,86,14,58
29:47:00,8.3568,18.42,119,0,86,14,58
29:48:00,8.3605,18.42,119,0,86,14,58
29:49:00,8.3661,18.42,119,0,86,14,58
29:50:00,8.3717,18.42,119,0,86,14,58
